switch_e,switch_c,host,connection,interval,link,hop,time,avgSentMsg,avgSentByte,secMaxSendMsg,secMaxSendByte,avgRecvMsg,avgRecvByte,secMaxRecvMsg,secMaxRecvByte
2,20,10,6,3,31,22,34.3,50.32,5.53,165,22.94,62.83,24.56,185,68.43
2,28,16,43,7,45,30,319,62.45,6.82,217,25.53,72.86,32.39,241,104.43
2,62,20,40,2,83,64,102.1,129.14,14.05,292,36.67,158.07,66.74,350,118.75
1,0,9,17,1,9,1,30.7,3.49,0.58,14,2.15,16.03,4.24,50,16.54
2,44,20,31,3,65,46,114.8,95.53,10.44,260,32.86,114.11,48.98,289,121.59
2,40,14,41,1,55,42,60.3,86.9,9.48,260,37.91,125.24,47.38,297,110.24
2,55,20,74,9,76,57,688.3,114.97,12.48,225,31.98,129.91,59.37,278,104.2
4,3,36,14,7,42,3.57,115.1,16.32,2.42,87,13.1,24.01,11.51,111,39.32
2,48,20,83,2,69,50,187.5,103.45,11.2,260,33.48,131.8,54.99,329,124.93
2,8,4,1,6,13,10,20.5,25.17,2.78,94,11.18,30.05,10.74,83,38.38
2,41,18,64,0,60,43,23.7,83.92,9.36,181,25.67,186.79,54.63,1496,336.33
1,0,10,76,0,10,1,15.5,6.39,1.17,44,7.17,23.94,5.68,226,43.17
4,3,36,19,6,42,3.57,130.2,16.54,2.46,100,18.41,25.2,11.72,107,34.63
16,15,160,96,3,190,7.16,317,65.79,10.24,329,78.24,85.12,48.03,203,137.8
2,14,20,60,4,35,16,257.6,33.54,3.9,115,14.6,47.55,19.84,174,66.54
2,14,20,44,3,35,16,148.4,33.77,3.94,161,21.29,50.92,20.32,148,54.82
2,35,20,87,6,56,37,541.5,76.55,8.38,244,33.88,89.46,40.1,257,120.34
2,27,16,26,2,44,29,69.7,60.89,6.76,212,30.62,82.86,32.78,219,94.19
32,31,320,96,10,382,9.09,1007.3,136.94,20.76,464,95.75,143,92.35,305,179.91
2,1,20,56,1,22,2.05,71.2,8.29,1.29,43,6.42,39.62,10.73,95,28.73
2,1,20,73,0,22,2.05,15.8,14.49,2.27,51,6.93,132.15,27.06,1055,207.29
4,3,20,9,2,26,3.63,33.3,19.37,2.44,76,13.69,34.83,11.58,87,33.75
16,15,160,93,5,190,7.16,493.8,65.71,10.2,265,71.45,78.66,47.25,211,137.04
2,14,6,3,6,21,16,33,34.97,3.87,110,15.76,42.52,16.65,111,47.29
2,1,20,54,6,22,2.05,339.1,6.47,1.07,30,5.58,12.59,6.23,70,21.55
2,38,20,91,8,59,40,748.6,80.79,8.88,207,27.51,93.34,42.61,271,111.09
